
[ FALSE, 32, 0, 0, 0, VEHICLE_SPRITE_FLAG_FLAT ],
[ FALSE, 4, 11.1026, 0, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPES ],
[ FALSE, 4, -11.1026, 0, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPES ],
[ FALSE, 32, 22.2052, 0, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPES ],
[ FALSE, 32, -22.2052, 0, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPES ],
[ FALSE, 8, 40.36, 0, 0, VEHICLE_SPRITE_FLAG_STEEP_SLOPES ],
[ FALSE, 8, -40.36, 0, 0, VEHICLE_SPRITE_FLAG_STEEP_SLOPES ],
[ FALSE, 32, 58.5148, 0, 0, VEHICLE_SPRITE_FLAG_STEEP_SLOPES ],
[ FALSE, 32, -58.5148, 0, 0, VEHICLE_SPRITE_FLAG_STEEP_SLOPES ],
[ FALSE, 4, 75, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, -75, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 32, 90, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 32, -90, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, 105, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, -105, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, 120, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, -120, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, 135, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, -135, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, 150, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, -150, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, 165, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, -165, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ FALSE, 4, 180, 0, 0, VEHICLE_SPRITE_FLAG_VERTICAL_SLOPES ],
[ TRUE, 4, 8.0503, 0, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_SLOPES ],
[ TRUE, 4, -8.0503, 0, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_SLOPES ],
[ TRUE, 4, 16.1005, 0, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_SLOPES ],
[ TRUE, 4, -16.1005, 0, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_SLOPES ],
[ TRUE, 4, 49.1035, 0, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_SLOPES ],
[ TRUE, 4, -49.1035, 0, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_SLOPES ],
[ FALSE, 8, 0, -22.5, 0, VEHICLE_SPRITE_FLAG_FLAT_BANKED ],
[ FALSE, 8, 0, 22.5, 0, VEHICLE_SPRITE_FLAG_FLAT_BANKED ],
[ FALSE, 32, 0, -45, 0, VEHICLE_SPRITE_FLAG_FLAT_BANKED ],
[ FALSE, 32, 0, 45, 0, VEHICLE_SPRITE_FLAG_FLAT_BANKED ],
[ FALSE, 4, 0, -15, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, 15, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, -30, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, 30, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, -45, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, 45, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, -60, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, 60, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, -75, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 4, 0, 75, 0, VEHICLE_SPRITE_FLAG_INLINE_TWISTS ],
[ FALSE, 32, 11.1026, -22.5, 0, VEHICLE_SPRITE_FLAG_FLAT_TO_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ FALSE, 32, 11.1026, 22.5, 0, VEHICLE_SPRITE_FLAG_FLAT_TO_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ FALSE, 32, -11.1026, -22.5, 0, VEHICLE_SPRITE_FLAG_FLAT_TO_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ FALSE, 32, -11.1026, 22.5, 0, VEHICLE_SPRITE_FLAG_FLAT_TO_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ TRUE, 4, 8.0503, -22.5, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ TRUE, 4, 8.0503, 22.5, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ TRUE, 4, -8.0503, -22.5, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ TRUE, 4, -8.0503, 22.5, 0, VEHICLE_SPRITE_FLAG_DIAGONAL_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ FALSE, 4, 22.2052, -22.5, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ FALSE, 4, 22.2052, 22.5, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ FALSE, 4, -22.2052, -22.5, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ FALSE, 4, -22.2052, 22.5, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPE_BANKED_TRANSITIONS ],
[ FALSE, 32, 22.2052, -45, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPE_BANKED_TURNS ],
[ FALSE, 32, 22.2052, 45, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPE_BANKED_TURNS ],
[ FALSE, 32, -22.2052, -45, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPE_BANKED_TURNS ],
[ FALSE, 32, -22.2052, 45, 0, VEHICLE_SPRITE_FLAG_GENTLE_SLOPE_BANKED_TURNS ],
[ FALSE, 4, 11.1026, -45, 0, VEHICLE_SPRITE_FLAG_FLAT_TO_GENTLE_SLOPE_WHILE_BANKED_TRANSITIONS ],
[ FALSE, 4, 11.1026, 45, 0, VEHICLE_SPRITE_FLAG_FLAT_TO_GENTLE_SLOPE_WHILE_BANKED_TRANSITIONS ],
[ FALSE, 4, -11.1026, -45, 0, VEHICLE_SPRITE_FLAG_FLAT_TO_GENTLE_SLOPE_WHILE_BANKED_TRANSITIONS ],
[ FALSE, 4, -11.1026, 45, 0, VEHICLE_SPRITE_FLAG_FLAT_TO_GENTLE_SLOPE_WHILE_BANKED_TRANSITIONS ],
[ FALSE, 4, -16.4, -15.8, 2.3, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -43.3, -34.4, 14, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -90, -45, 45, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -136.7, -34.4, 76, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -163.6, -15.8, 87.7, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 16.4, 15.8, 2.3, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 43.3, 34.4, 14, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 90, 45, 45, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 136.7, 34.4, 76, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 163.6, 15.8, 87.7, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -16.4, 15.8, -2.3, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -43.3, 34.4, -14, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -90, 45, -45, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -136.7, 34.4, -76, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, -163.6, 15.8, -87.7, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 16.4, -15.8, -2.3, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 43.3, -34.4, -14, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 90, -45, -45, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 136.7, -34.4, -76, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 163.6, -15.8, -87.7, VEHICLE_SPRITE_FLAG_CORKSCREWS ],
[ FALSE, 4, 0, 0, 0, VEHICLE_SPRITE_FLAG_RESTRAINT_ANIMATION ],
[ FALSE, 4, 0, 0, 0, VEHICLE_SPRITE_FLAG_RESTRAINT_ANIMATION ],
[ FALSE, 4, 0, 0, 0, VEHICLE_SPRITE_FLAG_RESTRAINT_ANIMATION ],
[ FALSE, 32, 98.287, 0, 0, VEHICLE_SPRITE_FLAG_CURVED_LIFT_HILL ]
